"id","pH60_100cm","x","y","AACN","Elevation","Hillshading","Landsat_Band1","Light_insolation","Mid_Slope_Positon","MRVBF","NDVI","Slope","Terrain_Ruggedness_Index","TWI","residual","looResiduals"
419,9.25,341169,6366031,57.6448974609375,161.260498046875,4.12874317169189,53,1777.06811523438,0.784461975097656,0.0151359997689724,-0.265625,5.78462409973145,7.1774640083313,9.51702117919922,1.392252,2.5407699286036
305,7.42,342356.2,6367331.8,18.7606582641602,107.161003112793,1.24970698356628,44,1727.97265625,0.553457021713257,2.89636588096619,-0.270832985639572,1.35422396659851,2.34625196456909,15.2682771682739,0.522906166666655,1.10119902783487
248,6.53,340614.2,6367522.4,53.8958358764648,161.510498046875,1.00893902778625,55,1713.95300292969,0.871276021003723,0.00503200013190508,-0.176470994949341,1.02489101886749,5.2658429145813,10.1709699630737,-0.746730821428571,-0.995603106549932
321,6.39,340927.739,6366483.83,105.468627929688,211.208297729492,6.00554990768433,54,1795.77453613281,0.937458992004395,0.0137080000713468,-0.206107005476952,6.52409887313843,9.94435596466064,8.90830612182617,-1.28384901587301,-2.04011004761301
361,5.45,342504.482,6368089.08,27.0016174316406,110.451202392578,3.43476510047913,55,1701.62536621094,0.441671997308731,0.570842027664185,-0.155963003635406,4.11754322052002,3.64063501358032,11.8505687713623,-0.21477666666665,-0.780088408287904
453,5.26,340837,6365100,75.6164779663086,182.150802612305,3.31351089477539,48,1743.4443359375,0.879902005195618,0.0539710000157356,-0.236364006996155,4.24303817749023,6.48278379440308,9.47327995300293,-0.581561821428604,-1.04074441145807
112,6,341434.251,6369866.22,1.67904698848724,87.4372634887695,1.07377099990845,62,1700.89489746094,0.902180016040802,3.93701004981995,-0.170369997620583,1.08008098602295,1.0675220489502,18.5473003387451,-0.376730999999998,-1.23629404058605
402,6.9,340137,6366146,66.0756988525391,180.360504150391,6.9102520942688,57,1840.67272949219,0.666334986686707,0.190087005496025,-0.167999997735023,9.09502983093262,6.57031202316284,11.1523513793945,-0.00248516666665743,0.0549643102838235
80,5.84,340334.394,6370016.91,0.712333977222443,100.582298278809,2.55989098548889,55,1674.65576171875,0.84724098443985,2.23247694969177,-0.179104000329971,2.41107392311096,1.91939401626587,17.3924217224121,-0.362943166666674,-0.597384816165084
36,4.56,338859.801,6369539.67,6.75965881347656,125.736297607422,1.79215800762177,56,1710.79919433594,0.895819008350372,2.84134602546692,-0.305555999279022,1.78314101696014,1.93235099315643,16.7015953063965,-1.12728583333335,-2.62958955548996
35,5.02,339859.8,6369065.5,11.808783531189,117.032699584961,4.12023496627808,62,1759.23645019531,0.316195011138916,0.809049010276794,-0.149606004357338,4.38725900650024,3.50396108627319,14.5235166549683,-0.42065716666668,-0.926521106412555
87,6,340533.421,6369920.77,0.0952989980578423,97.0342483520508,0.518338024616241,59,1710.61181640625,0.847611010074615,3.77113509178162,-0.140625,0.541251003742218,0.588234007358551,18.5851726531982,-0.637600333333338,-1.42405948888673
399,8.48,340948,6366012,29.3242416381836,134.919799804688,3.44753408432007,47,1652.14916992188,0.859296977519989,1.93400299549103,-0.142857000231743,3.35408210754395,3.01968693733215,14.2760610580444,0.662975000000013,0.933881390629553
349,8.31,341285.5,6366321.8,61.730583190918,163.776504516602,18.5615825653076,42,1632.53173828125,0.300375014543533,0.00152499997057021,-0.3125,13.5708856582642,10.5601234436035,9.33400917053223,0.335388499999977,0.324098325052965
324,6.57,341065.55,6366706.75,61.9904632568359,165.940200805664,5.7188458442688,55,1804.26721191406,0.534479975700378,0.103061996400356,-0.189655005931854,6.67280197143555,8.69806385040283,9.66728496551514,-0.102026571428557,-0.29998131740201
111,9,341435.063,6369564.6,0.0211330000311136,86.3014984130859,1.06143701076508,57,1719.04211425781,0.941863000392914,3.92679595947266,-0.1875,1.1216789484024,2.02048397064209,19.1374530792236,1.14301899999999,2.48680559403189
461,7.87,341042,6365194,53.4699783325195,158.582504272461,8.25207233428955,55,1804.857421875,0.538267016410828,0.0472819991409779,-0.140496000647545,8.80282974243164,6.91559505462646,9.55073738098145,0.235453666666678,0.365781792248543
397,8.82,341172,6366150,59.1377716064453,162.671798706055,10.7564811706543,59,1540.62548828125,0.426270008087158,0.0506299994885921,-0.212597995996475,9.38076686859131,7.08295679092407,9.45593452453613,0.806411047619067,1.4454922907513
